Date,Price,Open,High,Low,Vol.,Change %
11-Sep-17,68.28,67.44,71.55,65.5,1.78M,1.25%
10-Sep-17,67.44,71.27,71.44,65.02,2.41M,-5.37%
9-Sep-17,71.27,73.7,74.5,69.1,1.83M,-3.30%
8-Sep-17,73.7,80.23,82.11,68.12,4.47M,-8.14%
7-Sep-17,80.23,81.47,82.75,77.37,2.40M,-1.52%
6-Sep-17,81.47,74.19,82.67,74.19,3.88M,9.81%
5-Sep-17,74.19,71.25,74.95,66,3.30M,4.13%
4-Sep-17,71.25,79.44,79.51,64,5.35M,-10.31%
3-Sep-17,79.44,79.84,84.62,77.26,2.56M,-0.50%
2-Sep-17,79.84,89.23,93.85,73.87,5.70M,-10.52%
1-Sep-17,89.23,73.23,98.28,71.51,8.25M,21.85%
31-Aug-17,73.23,66.12,74.8,65.22,4.32M,10.75%
30-Aug-17,66.12,63.75,67.5,62,1.70M,3.72%
29-Aug-17,63.75,62.38,64.45,61.25,1.92M,2.20%
28-Aug-17,62.38,61.56,64.73,58.77,2.40M,1.33%
27-Aug-17,61.56,51.55,64.67,51.2,3.52M,19.42%
26-Aug-17,51.55,51.11,52,50,707.27K,0.86%
25-Aug-17,51.11,51.09,52.2,50.1,1.12M,0.04%
24-Aug-17,51.09,53.31,53.46,50.23,1.72M,-4.16%
23-Aug-17,53.31,46.43,55,46.08,2.53M,14.82%
22-Aug-17,46.43,47.99,47.99,44.65,993.02K,-3.25%
21-Aug-17,47.99,45.57,48.87,44.9,1.06M,5.31%
20-Aug-17,45.57,45.18,47.15,44.07,668.59K,0.86%
19-Aug-17,45.18,46.69,47,43.76,681.63K,-3.23%
18-Aug-17,46.69,43.88,47.99,43.29,1.56M,6.40%
17-Aug-17,43.88,43.8,44.7,43.13,702.38K,0.18%
16-Aug-17,43.8,43.1,44.94,42.01,837.74K,1.62%
15-Aug-17,43.1,45.59,45.7,41.65,1.32M,-5.46%
14-Aug-17,45.59,45.22,46.34,44.82,854.87K,0.82%
13-Aug-17,45.22,46.33,47.38,44.05,1.19M,-2.40%
12-Aug-17,46.33,47.08,47.8,46.01,1.04M,-1.59%
11-Aug-17,47.08,47.2,47.71,46.6,809.69K,-0.25%
10-Aug-17,47.2,47.69,48.6,47.01,746.72K,-1.03%
9-Aug-17,47.69,49.06,49.95,46.66,1.30M,-2.79%
8-Aug-17,49.06,45.99,49.98,45.76,1.62M,6.68%
7-Aug-17,45.99,45.33,46.5,45.01,697.52K,1.46%
6-Aug-17,45.33,45.85,46.65,44.78,776.82K,-1.13%
5-Aug-17,45.85,43.07,47.09,43.06,1.48M,6.45%
4-Aug-17,43.07,42.49,43.49,42.34,493.19K,1.37%
3-Aug-17,42.49,41.82,42.87,41.73,425.31K,1.60%
2-Aug-17,41.82,43.18,43.23,41.52,689.26K,-3.15%
1-Aug-17,43.18,42.27,43.84,41.18,1.25M,2.15%
31-Jul-17,42.27,40.82,43.8,38.4,1.31M,3.55%
30-Jul-17,40.82,41.01,42.16,39.56,597.56K,-0.46%
29-Jul-17,41.01,40.35,41.5,38.28,1.06M,1.64%
28-Jul-17,40.35,41.87,42.17,40.1,894.73K,-3.63%
27-Jul-17,41.87,41.99,42.3,40.8,719.06K,-0.29%
26-Jul-17,41.99,42.21,43,40.4,880.34K,-0.52%
25-Jul-17,42.21,45.01,45.15,40.23,1.38M,-6.22%
24-Jul-17,45.01,45.23,45.49,44.41,530.32K,-0.49%
23-Jul-17,45.23,46.7,46.95,44.1,753.22K,-3.15%
22-Jul-17,46.7,45.4,47.52,44.43,778.38K,2.86%
21-Jul-17,45.4,44.72,47.93,44,2.04M,1.52%
20-Jul-17,44.72,40.19,45,40.12,1.83M,11.27%
19-Jul-17,40.19,43.5,43.96,39.68,1.37M,-7.61%
18-Jul-17,43.5,42.36,45,40.56,1.83M,2.69%
17-Jul-17,42.36,40.69,43.08,39.72,2.17M,4.10%
16-Jul-17,40.69,38.14,41.99,34.78,2.73M,6.69%
15-Jul-17,38.14,42.78,42.99,37.5,2.25M,-10.85%
14-Jul-17,42.78,45.48,45.72,40,1.88M,-5.94%
13-Jul-17,45.48,47,47.88,44.1,1.10M,-3.23%
12-Jul-17,47,43.92,48.48,42.1,2.18M,7.01%
11-Jul-17,43.92,44.74,46.78,41.38,2.10M,-1.83%
10-Jul-17,44.74,48.76,49.84,42.1,2.30M,-8.24%
9-Jul-17,48.76,51.27,52.55,48.33,1.29M,-4.90%
8-Jul-17,51.27,46.21,52.61,44.18,2.21M,10.95%
7-Jul-17,46.21,51.2,51.36,44.28,2.82M,-9.75%
6-Jul-17,51.2,53.4,53.4,50.01,1.58M,-4.12%
5-Jul-17,53.4,54.89,57.75,49.01,3.70M,-2.71%
4-Jul-17,54.89,45.51,55.4,45.51,4.74M,20.61%
3-Jul-17,45.51,41.59,47.7,40.6,2.76M,9.43%
2-Jul-17,41.59,38.37,41.99,37.15,1.05M,8.39%
1-Jul-17,38.37,39.49,39.83,37.4,728.62K,-2.84%
30-Jun-17,39.49,40.2,41.2,39.22,819.34K,-1.77%
29-Jun-17,40.2,42,42.14,39.6,1.02M,-4.29%
28-Jun-17,42,40.5,43.44,37.3,2.11M,3.70%
27-Jun-17,40.5,38.15,40.5,33.61,2.54M,6.16%
26-Jun-17,38.15,40.8,41.98,33.38,2.73M,-6.50%
25-Jun-17,40.8,43.05,43.76,38.27,1.79M,-5.23%
24-Jun-17,43.05,46.03,46.13,42.05,1.38M,-6.47%
23-Jun-17,46.03,45.98,46.96,45.52,1.00M,0.11%
22-Jun-17,45.98,44,47.89,42.87,1.71M,4.50%
21-Jun-17,44,45.63,46.16,41.5,1.63M,-3.57%
20-Jun-17,45.63,47.63,48.45,42.5,2.75M,-4.20%
19-Jun-17,47.63,43.66,49.99,42.27,4.92M,9.09%
18-Jun-17,43.66,46.01,46.65,39.56,4.13M,-5.11%
17-Jun-17,46.01,33.89,49,33.61,8.91M,35.76%
16-Jun-17,33.89,28.97,33.9,27.65,2.51M,16.98%
15-Jun-17,28.97,28.81,29.4,24.42,2.36M,0.56%
14-Jun-17,28.81,30.32,32,27.5,2.34M,-4.98%
13-Jun-17,30.32,29.06,30.65,28.71,1.44M,4.34%
12-Jun-17,29.06,34.04,34.17,27,2.93M,-14.63%
11-Jun-17,34.04,30.13,35.5,29.53,2.64M,12.98%
10-Jun-17,30.13,29.56,30.25,29,1.58M,1.93%
9-Jun-17,29.56,30.08,30.9,29.5,1.35M,-1.73%
8-Jun-17,30.08,28.6,30.85,27.99,1.28M,5.17%
7-Jun-17,28.6,30.1,30.8,27.65,1.40M,-4.98%
6-Jun-17,30.1,30.7,31.33,28.08,2.32M,-1.95%
5-Jun-17,30.7,27.79,31.8,27.78,2.27M,10.47%
4-Jun-17,27.79,27.4,27.9,26.79,1.02M,1.42%
3-Jun-17,27.4,27.9,28.3,26.79,1.01M,-1.79%
2-Jun-17,27.9,27.74,28.95,26.56,1.21M,0.58%
1-Jun-17,27.74,25.88,29.94,25.87,2.63M,7.19%
31-May-17,25.88,24.11,26.22,23.75,1.47M,7.34%
30-May-17,24.11,25.77,26.5,23.5,1.54M,-6.44%
29-May-17,25.77,24.73,26.72,23.68,1.16M,4.21%
28-May-17,24.73,23.5,26.95,23.06,1.47M,5.23%
27-May-17,23.5,25.93,26.96,19.08,2.46M,-9.37%
26-May-17,25.93,29.64,32,24.31,2.40M,-12.52%
25-May-17,29.64,34.31,35.5,25.26,2.49M,-13.61%
24-May-17,34.31,31.06,35.88,30.25,2.82M,10.46%
23-May-17,31.06,24.71,31.78,24.45,2.56M,25.70%
22-May-17,24.71,25.92,26.99,22.5,2.31M,-4.67%
21-May-17,25.92,27.34,28.68,25.44,1.47M,-5.19%
20-May-17,27.34,27.55,27.94,26.85,947.50K,-0.76%
19-May-17,27.55,28.58,28.65,26.32,1.96M,-3.60%
18-May-17,28.58,25.3,29.41,24.63,2.33M,12.96%
17-May-17,25.3,23.6,26.5,20.31,3.40M,7.20%
16-May-17,23.6,25.61,25.78,21,2.71M,-7.85%
15-May-17,25.61,28.9,29.11,25.27,1.49M,-11.38%
14-May-17,28.9,29.09,30.6,27.75,1.08M,-0.65%
13-May-17,29.09,27.21,29.21,25.04,1.41M,6.91%
12-May-17,27.21,30.69,31.59,25.06,2.09M,-11.34%
11-May-17,30.69,32.85,33.35,28.31,2.33M,-6.58%
10-May-17,32.85,33.2,38.91,30.01,3.59M,-1.05%
9-May-17,33.2,28.86,34,22.67,3.02M,15.04%
8-May-17,28.86,30.62,30.62,28.04,1.83M,-5.75%
7-May-17,30.62,28.43,32.3,28.43,3.22M,7.70%
6-May-17,28.43,26.33,28.88,26.31,1.87M,7.98%
5-May-17,26.33,24.16,28.69,24.03,3.30M,8.98%
4-May-17,24.16,22.01,29.75,21.8,6.24M,9.77%
3-May-17,22.01,16.24,36,15.99,5.15M,35.53%
2-May-17,16.24,16.47,16.62,15.5,489.62K,-1.40%
1-May-17,16.47,16.2,17.3,15.55,1.11M,1.67%
30-Apr-17,16.2,16.34,16.74,15.8,1.13M,-0.86%
29-Apr-17,16.34,14.75,16.4,14.73,1.15M,10.78%
28-Apr-17,14.75,14.98,15.12,14.5,997.72K,-1.54%
27-Apr-17,14.98,15.09,15.51,13.47,1.73M,-0.73%
26-Apr-17,15.09,15.53,16.17,14.69,1.43M,-2.83%
25-Apr-17,15.53,15.07,15.73,14.51,971.72K,3.05%
24-Apr-17,15.07,15.38,15.41,14.3,1.01M,-2.02%
23-Apr-17,15.38,14.35,16,14.2,1.87M,7.18%
22-Apr-17,14.35,12.12,16,12.03,2.07M,18.40%
21-Apr-17,12.12,10.99,12.45,10.85,1.47M,10.28%
20-Apr-17,10.99,10.21,11.4,10.15,938.97K,7.64%
19-Apr-17,10.21,10.95,11,10.01,601.23K,-6.76%
18-Apr-17,10.95,11.15,11.5,10.27,1.22M,-1.79%
17-Apr-17,11.15,11.7,12.6,10.95,1.07M,-4.70%
16-Apr-17,11.7,11.69,11.87,11.57,208.86K,0.09%
15-Apr-17,11.69,11.61,12.14,10.46,570.22K,0.69%
14-Apr-17,11.61,11.05,11.84,11.03,644.56K,5.07%
13-Apr-17,11.05,11.69,11.74,10.63,824.58K,-5.47%
12-Apr-17,11.69,9.71,12.23,9.66,1.55M,20.39%
11-Apr-17,9.71,9.87,10.35,9.45,597.89K,-1.62%
10-Apr-17,9.87,9.26,10.12,8.89,799.60K,6.59%
9-Apr-17,9.26,10.79,10.99,8.57,853.20K,-14.18%
8-Apr-17,10.79,9.89,11.39,9.83,634.87K,9.10%
7-Apr-17,9.89,10.87,11.39,9.39,1.21M,-9.02%
6-Apr-17,10.87,13,13.19,9.7,2.96M,-16.38%
5-Apr-17,13,9.15,13.75,8.88,2.59M,42.08%
4-Apr-17,9.15,8.61,9.78,8.35,916.95K,6.27%
3-Apr-17,8.61,8.34,9.5,7.5,875.81K,3.24%
2-Apr-17,8.34,7.61,8.88,7.03,982.41K,9.59%
1-Apr-17,7.61,7.25,7.73,6.65,616.01K,4.97%
31-Mar-17,7.25,7.89,7.9,5.75,1.18M,-8.11%
30-Mar-17,7.89,4.3,9.9,4.26,1.64M,83.49%
29-Mar-17,4.3,4.2,4.5,4.12,133.99K,2.38%
28-Mar-17,4.2,4.08,4.22,4.07,59.35K,2.94%
27-Mar-17,4.08,4.1,4.19,4.03,134.47K,-0.49%
26-Mar-17,4.1,4.09,4.12,4.04,73.17K,0.24%
25-Mar-17,4.09,4.11,4.18,3.97,121.72K,-0.49%
24-Mar-17,4.11,3.96,4.5,3.93,235.68K,3.79%
23-Mar-17,3.96,3.94,4.03,3.9,56.25K,0.51%
22-Mar-17,3.94,4.04,4.05,3.81,82.98K,-2.48%
21-Mar-17,4.04,4.18,4.2,3.95,62.91K,-3.35%
20-Mar-17,4.18,3.93,4.2,3.85,61.06K,6.36%
19-Mar-17,3.93,4.02,4.12,3.85,50.41K,-2.24%
18-Mar-17,4.02,4.12,4.43,3.69,152.97K,-2.43%
17-Mar-17,4.12,4.31,4.35,4,69.69K,-4.41%
16-Mar-17,4.31,4.33,4.61,4.22,113.11K,-0.46%
15-Mar-17,4.33,4.19,4.45,4.1,54.30K,3.34%
14-Mar-17,4.19,4.4,4.43,4.14,47.45K,-4.77%
13-Mar-17,4.4,3.94,4.59,3.89,182.83K,11.68%
12-Mar-17,3.94,3.82,3.95,3.82,37.72K,3.14%
11-Mar-17,3.82,3.8,3.95,3.77,47.50K,0.53%
10-Mar-17,3.8,3.92,4.1,3.7,79.70K,-3.06%
9-Mar-17,3.92,3.86,3.95,3.83,19.49K,1.55%
8-Mar-17,3.86,3.99,4.01,3.83,27.65K,-3.26%
7-Mar-17,3.99,4.1,4.26,3.9,32.34K,-2.68%
6-Mar-17,4.1,4.02,4.1,3.96,27.16K,1.99%
5-Mar-17,4.02,4.04,4.04,3.85,11.52K,-0.50%
4-Mar-17,4.04,4.07,4.14,3.88,30.75K,-0.74%
3-Mar-17,4.07,4.04,4.5,4.01,48.79K,0.74%
2-Mar-17,4.04,3.86,4.29,3.8,77.03K,4.66%
1-Mar-17,3.86,3.85,3.95,3.8,30.20K,0.26%
28-Feb-17,3.85,3.87,3.94,3.81,30.87K,-0.52%
27-Feb-17,3.87,3.89,3.93,3.85,34.91K,-0.51%
26-Feb-17,3.89,3.9,3.93,3.84,6.92K,-0.26%
25-Feb-17,3.9,3.95,3.98,3.83,26.65K,-1.27%
24-Feb-17,3.95,3.9,4,3.79,19.10K,1.28%
23-Feb-17,3.9,3.89,4,3.89,17.90K,0.26%
22-Feb-17,3.89,3.85,3.93,3.85,16.46K,1.04%
21-Feb-17,3.85,3.81,3.89,3.76,18.28K,1.05%
20-Feb-17,3.81,3.81,3.85,3.76,25.09K,0.00%
19-Feb-17,3.81,3.84,3.85,3.76,24.86K,-0.78%
18-Feb-17,3.84,3.91,3.94,3.8,26.69K,-1.79%
17-Feb-17,3.91,3.86,3.95,3.85,10.39K,1.30%
16-Feb-17,3.86,3.89,3.92,3.85,8.67K,-0.77%
15-Feb-17,3.89,3.82,3.91,3.81,22.33K,1.83%
14-Feb-17,3.82,3.78,3.82,3.76,16.17K,1.06%
13-Feb-17,3.78,3.8,3.83,3.74,16.85K,-0.53%
12-Feb-17,3.8,3.84,3.85,3.77,8.06K,-1.04%
11-Feb-17,3.84,3.83,3.88,3.82,26.24K,0.26%
10-Feb-17,3.83,3.76,3.89,3.7,19.21K,1.86%
9-Feb-17,3.76,3.96,3.99,3.62,97.21K,-5.05%
8-Feb-17,3.96,3.98,4.06,3.91,53.18K,-0.50%
7-Feb-17,3.98,3.97,4.02,3.94,67.39K,0.25%
6-Feb-17,3.97,3.97,4.02,3.94,6.72K,0.00%
5-Feb-17,3.97,4.02,4.03,3.91,6.12K,-1.24%
4-Feb-17,4.02,4.06,4.06,3.94,12.34K,-0.99%
3-Feb-17,4.06,4.09,4.12,3.91,16.29K,-0.73%
2-Feb-17,4.09,4.08,4.11,3.97,18.93K,0.25%
1-Feb-17,4.08,4.07,4.15,3.95,18.68K,0.25%
31-Jan-17,4.07,4.03,4.19,4.03,37.11K,0.99%
30-Jan-17,4.03,3.88,4.09,3.83,25.54K,3.87%
29-Jan-17,3.88,3.87,3.9,3.84,2.39K,0.26%
28-Jan-17,3.87,3.9,3.9,3.85,3.35K,-0.77%
27-Jan-17,3.9,3.86,3.96,3.79,17.79K,1.04%
26-Jan-17,3.86,3.69,3.93,3.68,16.33K,4.61%
25-Jan-17,3.69,3.76,3.81,3.65,18.83K,-1.86%
24-Jan-17,3.76,3.85,3.89,3.76,11.37K,-2.34%
23-Jan-17,3.85,3.86,3.92,3.83,5.29K,-0.26%
22-Jan-17,3.86,3.92,3.97,3.85,7.36K,-1.53%
21-Jan-17,3.92,3.88,3.93,3.88,2.67K,1.03%
20-Jan-17,3.88,3.88,3.95,3.86,3.84K,0.00%
19-Jan-17,3.88,3.89,3.96,3.83,13.31K,-0.26%
18-Jan-17,3.89,3.93,3.95,3.81,9.44K,-1.02%
17-Jan-17,3.93,3.88,4.16,3.87,7.63K,1.29%
16-Jan-17,3.88,3.96,3.98,3.88,1.23K,-2.02%
15-Jan-17,3.96,4,4.1,3.95,6.41K,-1.00%
14-Jan-17,4,3.97,4.25,3.92,7.93K,0.76%
13-Jan-17,3.97,4,4.06,3.9,3.16K,-0.75%
12-Jan-17,4,4.02,4.14,3.79,26.21K,-0.50%
11-Jan-17,4.02,4.67,4.68,3.93,9.69K,-13.92%
10-Jan-17,4.67,4.39,4.75,4.04,10.84K,6.38%
9-Jan-17,4.39,4.03,4.4,3.89,10.11K,8.93%
8-Jan-17,4.03,3.98,4.4,3.98,3.02K,1.26%
7-Jan-17,3.98,3.88,4.49,3.66,13.71K,2.58%
6-Jan-17,3.88,4.23,4.34,3.83,8.58K,-8.27%
5-Jan-17,4.23,4.55,4.88,3.88,31.38K,-7.03%
4-Jan-17,4.55,4.55,5.99,4.45,37.03K,0.00%
3-Jan-17,4.55,4.56,4.65,4.42,6.96K,-0.22%
2-Jan-17,4.56,4.51,4.9,4.4,25.49K,1.11%
1-Jan-17,4.51,4.36,4.57,4.34,13.32K,3.44%
31-Dec-16,4.36,4.35,4.48,4.28,6.02K,0.23%
30-Dec-16,4.35,4.69,4.69,4.21,1.84K,-7.25%
29-Dec-16,4.69,4.53,5,4.4,5.87K,3.53%
28-Dec-16,4.53,4.33,4.6,4.3,8.38K,4.62%
27-Dec-16,4.33,4.23,4.52,4.18,4.98K,2.36%
26-Dec-16,4.23,4.3,4.37,4.13,2.03K,-1.63%
25-Dec-16,4.3,4.47,4.49,4.08,10.32K,-3.80%
24-Dec-16,4.47,4.49,5.14,4.2,25.53K,-0.45%
23-Dec-16,4.49,3.69,4.49,3.65,24.66K,21.68%
22-Dec-16,3.69,3.66,3.88,3.62,12.59K,0.82%
21-Dec-16,3.66,3.62,3.91,3.62,4.70K,1.10%
20-Dec-16,3.62,3.66,3.69,3.61,0.50K,-1.09%
19-Dec-16,3.66,3.69,3.71,3.61,0.30K,1.10%
18-Dec-16,3.62,3.72,3.73,3.62,1.29K,-2.69%
17-Dec-16,3.72,3.64,3.72,3.6,0.75K,2.20%
16-Dec-16,3.64,3.64,3.68,3.56,0.77K,4.00%
15-Dec-16,3.5,3.6,3.7,3.5,1.35K,-2.78%
14-Dec-16,3.6,3.65,3.66,3.6,1.20K,-1.37%
13-Dec-16,3.65,3.64,3.68,3.62,0.06K,0.27%
12-Dec-16,3.64,3.64,3.69,3.62,1.10K,0.00%
11-Dec-16,3.64,3.7,3.7,3.61,0.18K,-1.62%
10-Dec-16,3.7,3.74,3.74,3.63,0.27K,-1.07%
9-Dec-16,3.74,3.65,3.74,3.61,1.12K,2.47%
8-Dec-16,3.65,3.67,3.77,3.63,7.99K,-0.54%
7-Dec-16,3.67,3.51,3.86,3.5,4.62K,4.86%
6-Dec-16,3.5,3.58,3.58,3.42,0.43K,-2.23%
5-Dec-16,3.58,3.89,3.89,3.32,21.26K,-7.97%
4-Dec-16,3.89,3.9,3.92,3.86,0.68K,-0.26%
3-Dec-16,3.9,3.94,3.94,3.87,0.43K,-1.02%
2-Dec-16,3.94,3.88,3.94,3.87,1.79K,1.55%
1-Dec-16,3.88,3.84,3.89,3.84,0.71K,1.04%
30-Nov-16,3.84,3.83,3.98,3.51,7.89K,0.26%
29-Nov-16,3.83,3.84,3.91,3.81,3.11K,-0.26%
28-Nov-16,3.84,3.87,3.92,3.81,4.38K,-0.78%
27-Nov-16,3.87,3.86,3.89,3.82,0.46K,0.26%
26-Nov-16,3.86,3.87,3.91,3.81,5.48K,-0.26%
25-Nov-16,3.87,3.9,3.91,3.85,0.68K,-0.77%
24-Nov-16,3.9,3.86,3.93,3.86,0.82K,1.04%
23-Nov-16,3.86,3.9,3.97,3.86,1.49K,-1.03%
22-Nov-16,3.9,3.93,3.99,3.88,3.70K,-0.76%
21-Nov-16,3.93,3.89,3.93,3.87,0.56K,1.03%
20-Nov-16,3.89,3.92,3.99,3.86,0.71K,-0.77%
19-Nov-16,3.92,3.87,3.99,3.85,1.10K,1.29%
18-Nov-16,3.87,3.9,3.95,3.85,1.70K,-0.77%
17-Nov-16,3.9,3.92,3.96,3.81,10.39K,-0.51%
16-Nov-16,3.92,3.92,4.06,3.86,10.60K,0.00%
15-Nov-16,3.92,3.87,3.96,3.84,4.40K,1.29%
14-Nov-16,3.87,3.86,3.91,3.81,0.71K,0.26%
13-Nov-16,3.86,3.75,3.94,3.65,14.41K,2.93%
12-Nov-16,3.75,3.8,3.85,3.72,9.76K,-1.32%
11-Nov-16,3.8,3.8,3.86,3.79,0.68K,0.00%
10-Nov-16,3.8,3.98,3.98,3.79,1.28K,-4.52%
9-Nov-16,3.98,3.91,3.99,3.77,8.91K,1.79%
8-Nov-16,3.91,3.88,3.91,3.84,2.03K,0.77%
7-Nov-16,3.88,3.91,3.92,3.83,2.28K,-0.77%
6-Nov-16,3.91,3.87,3.93,3.85,0.24K,1.03%
5-Nov-16,3.87,3.88,3.94,3.86,1.16K,-0.26%
4-Nov-16,3.88,3.9,3.98,3.77,10.90K,-0.51%
3-Nov-16,3.9,4.07,4.34,3.8,22.55K,-4.18%
2-Nov-16,4.07,4.02,4.35,3.99,5.86K,1.24%
1-Nov-16,4.02,3.98,4.5,3.92,11.58K,1.01%
31-Oct-16,3.98,3.93,4.07,3.92,1.16K,1.27%
30-Oct-16,3.93,4.06,4.25,3.93,3.31K,-3.20%
29-Oct-16,4.06,3.9,4.24,3.9,5.60K,4.10%
28-Oct-16,3.9,3.99,4.02,3.88,3.17K,-2.26%
27-Oct-16,3.99,3.89,4.14,3.89,5.38K,2.57%
26-Oct-16,3.89,3.85,3.96,3.76,10.51K,1.04%
25-Oct-16,3.85,3.87,3.88,3.8,5.32K,-0.52%
24-Oct-16,3.87,3.88,3.89,3.82,1.94K,-0.26%
23-Oct-16,3.88,3.84,3.89,3.7,5.44K,1.04%
22-Oct-16,3.84,3.79,3.88,3.75,4.55K,1.32%
21-Oct-16,3.79,3.8,3.81,3.75,2.39K,-0.26%
20-Oct-16,3.8,3.79,3.81,3.78,1.12K,0.26%
19-Oct-16,3.79,3.91,3.91,3.79,4.95K,-3.07%
18-Oct-16,3.91,3.82,3.91,3.8,3.06K,2.36%
17-Oct-16,3.82,3.88,3.94,3.82,1.10K,-1.55%
16-Oct-16,3.88,3.92,3.94,3.86,0.09K,-1.02%
15-Oct-16,3.92,3.82,3.94,3.82,0.39K,2.62%
14-Oct-16,3.82,3.83,3.92,3.82,0.18K,-0.26%
13-Oct-16,3.83,3.8,3.93,3.8,10.01K,0.79%
12-Oct-16,3.8,3.83,3.83,3.79,2.88K,-0.78%
11-Oct-16,3.83,3.79,3.84,3.75,2.71K,1.06%
10-Oct-16,3.79,3.84,3.84,3.79,2.18K,-0.26%
9-Oct-16,3.8,3.86,3.86,3.8,0.27K,-1.55%
8-Oct-16,3.86,3.82,3.88,3.8,1.94K,1.05%
7-Oct-16,3.82,3.82,3.87,3.8,0.90K,0.00%
6-Oct-16,3.82,3.88,3.88,3.78,9.51K,-1.55%
5-Oct-16,3.88,3.85,3.91,3.79,4.82K,0.78%
4-Oct-16,3.85,3.83,3.9,3.81,9.82K,0.52%
3-Oct-16,3.83,3.83,3.94,3.83,3.39K,0.00%
2-Oct-16,3.83,3.85,3.86,3.82,0.41K,-0.52%
1-Oct-16,3.85,3.81,3.86,3.81,1.66K,1.05%
30-Sep-16,3.81,3.86,3.87,3.8,4.68K,-1.30%
29-Sep-16,3.86,3.81,3.88,3.81,0.44K,1.31%
28-Sep-16,3.81,3.83,3.9,3.79,1.39K,-0.52%
27-Sep-16,3.83,3.92,3.92,3.79,4.21K,-2.30%
26-Sep-16,3.92,3.8,4,3.79,3.54K,3.16%
25-Sep-16,3.8,3.87,3.87,3.8,1.05K,-1.81%
24-Sep-16,3.87,3.83,4.06,3.83,1.21K,1.04%
23-Sep-16,3.83,3.79,4.2,3.77,3.09K,1.06%
22-Sep-16,3.79,3.76,5.05,3.76,10.63K,-0.79%
21-Sep-16,3.82,4,6.72,3.61,9.97K,-4.50%
20-Sep-16,4,3.86,4,3.76,11.16K,3.63%
19-Sep-16,3.86,3.87,3.93,3.8,1.90K,-0.26%
18-Sep-16,3.87,3.82,3.87,3.81,5.45K,1.31%
17-Sep-16,3.82,3.81,3.88,3.81,0.91K,0.26%
16-Sep-16,3.81,3.81,3.89,3.8,1.41K,0.00%
15-Sep-16,3.81,3.85,3.95,3.81,2.62K,-1.04%
14-Sep-16,3.85,3.81,3.85,3.8,0.21K,1.05%
13-Sep-16,3.81,3.88,3.88,3.8,1.45K,-1.80%
12-Sep-16,3.88,3.9,3.96,3.77,3.61K,-0.51%
11-Sep-16,3.9,3.96,4.04,3.86,5.01K,-1.52%
10-Sep-16,3.96,3.96,4,3.95,0.08K,0.00%
9-Sep-16,3.96,4.01,4.02,3.94,1.70K,-1.25%
8-Sep-16,4.01,3.96,4.03,3.95,0.35K,1.26%
7-Sep-16,3.96,3.95,4.03,3.91,2.16K,0.25%
6-Sep-16,3.95,3.96,3.98,3.91,2.77K,-0.25%
5-Sep-16,3.96,4.02,4.07,3.94,1.94K,-1.49%
4-Sep-16,4.02,3.88,4.08,3.85,4.92K,3.61%
3-Sep-16,3.88,3.84,3.99,3.8,7.48K,1.04%
2-Sep-16,3.84,3.66,4.35,3.65,11.82K,4.92%
1-Sep-16,3.66,3.74,3.9,3.26,15.47K,-2.14%
31-Aug-16,3.74,3.81,3.85,3.74,1.63K,-1.84%
30-Aug-16,3.81,3.77,3.85,3.74,1.58K,1.06%
29-Aug-16,3.77,3.72,3.84,3.7,3.67K,1.34%
28-Aug-16,3.72,3.78,3.78,3.62,8.19K,-1.59%
27-Aug-16,3.78,3.81,3.85,3.62,4.91K,-0.79%
26-Aug-16,3.81,3.81,3.9,3.77,14.35K,0.00%
25-Aug-16,3.81,3.84,3.88,3.75,21.87K,-0.78%
24-Aug-16,3.84,3.95,3.96,3.61,21.86K,-2.78%
